Zip,State,Latitude,Longitude,3 pin
12855,NY,43.996303,-73.72147,128
13352,NY,43.328187,-75.117319,133
76435,TX,32.236449,-98.83268,764
77520,TX,29.74877,-94.94389,775
78347,TX,27.593816,-97.46214,783
53059,WI,43.289159,-88.52623,530
59276,MT,48.897816,-105.16316,592
66413,KS,38.767905,-95.88076,664
67650,KS,39.359896,-100.08518,676
70118,LA,29.952305,-90.12347,701
70778,LA,30.182068,-90.85707,707
71846,AR,33.961768,-94.14717,718
57718,SD,44.173449,-103.33329,577
31009,GA,32.309003,-83.02647,310
31424,GA,31.919866,-81.325815,314
4937,ME,44.603329,-69.63627,493
5449,VT,44.442117,-73.082525,544
28253,NC,35.26002,-80.804151,282
45275,OH,38.946921,-83.862877,452
15252,PA,40.434436,-80.024817,152
45384,OH,39.712772,-83.88014,453
46929,IN,40.542108,-86.497,469
33332,FL,26.049367,-80.40885,333
31141,GA,33.891251,-84.07456,311
20415,DC,38.893311,-77.014647,204
33442,FL,26.309757,-80.14548,334
24184,VA,37.068743,-79.74911,241
19483,PA,40.211896,-75.35586,194
28713,NC,35.395491,-83.47397,287
29375,SC,34.862432,-82.11066,293
27710,NC,36.051155,-78.857651,277
28410,NC,34.088079,-77.852599,284
33853,FL,27.894622,-81.52824,338
36118,AL,32.233377,-86.208528,361
33603,FL,27.984198,-82.4627,336
23183,VA,37.363201,-76.532492,231
23218,VA,37.524246,-77.493157,232
23891,VA,36.909845,-77.286287,238
24515,VA,37.400944,-79.178506,245
25724,WV,38.413384,-82.277401,257
8528,NJ,40.377173,-74.61538,852
10007,NY,40.714754,-74.00721,100
19958,DE,38.746207,-75.16282,199
20012,DC,38.97808,-77.02858,200
22241,VA,38.880811,-77.11295,222
29217,SC,34.005992,-80.970766,292
12530,NY,42.210991,-73.687001,125
13081,NY,42.667102,-76.62939,130
26354,WV,39.343418,-80.02665,263
26802,WV,38.633148,-79.21669,268
49230,MI,42.089891,-84.22768,492
36609,AL,30.662735,-88.16255,366
25772,WV,38.413384,-82.277401,257
41531,KY,37.599893,-82.23349,415
41835,KY,37.205961,-82.67347,418
1341,MA,42.508313,-72.70403,134
1719,MA,42.486259,-71.51244,171
18945,PA,40.431382,-75.100804,189
27520,NC,35.635275,-78.4489,275
1784,MA,42.446396,-71.459405,178
2721,MA,41.685452,-71.15425,272
15266,PA,40.434436,-80.024817,152
17107,PA,40.297031,-76.876437,171
7806,NJ,40.867331,-74.578269,780
47024,IN,39.491509,-85.19242,470
12436,NY,42.19551,-74.102319,124
4220,ME,44.295264,-70.3671,422
19529,PA,40.625739,-75.83474,195
32952,FL,28.350373,-80.6691,329
75938,TX,30.916106,-94.35108,759
32105,FL,29.200508,-81.406458,321
85098,AZ,33.276539,-112.18717,850
76455,TX,31.833414,-98.37248,764
98271,WA,48.093129,-122.21614,982
77487,TX,29.525461,-95.756462,774
85032,AZ,33.62414,-112.00416,850
76701,TX,31.551955,-97.13833,767
18037,PA,40.671538,-75.5044,180
95333,CA,37.245423,-120.27116,953
18427,PA,41.422497,-75.335384,184
78751,TX,30.310707,-97.723,787
24283,VA,36.943316,-82.33154,242
79562,TX,32.230821,-99.90025,795
11364,NY,40.746718,-73.75994,113
56151,MN,44.015184,-95.91403,561
59759,MT,45.851349,-112.1695,597
60407,IL,41.230524,-88.25503,604
61260,IL,41.228561,-90.87565,612
29710,SC,35.109114,-81.19429,297
55396,MN,44.536882,-94.36811,553
23467,VA,36.795669,-76.012628,234
14894,NY,42.01359,-76.75307,148
77418,TX,29.983095,-96.26843,774
64501,MO,39.766144,-94.84504,645
66775,KS,37.691117,-95.14826,667
76360,TX,33.963228,-98.97235,763
71429,LA,31.398236,-93.44422,714
63005,MO,38.646981,-90.63155,630
73731,OK,36.648048,-98.58222,737
89144,NV,36.181142,-115.32557,891
91224,CA,33.786594,-118.298662,912
83854,ID,47.720306,-116.94564,838
84638,UT,39.532384,-112.27113,846
94941,CA,37.898058,-122.54134,949
95073,CA,37.007916,-121.95072,950
97738,OR,43.471016,-119.21005,977
98008,WA,47.609222,-122.1155,980
99621,AK,60.810509,-161.4219,996
50836,IA,40.621398,-94.47619,508
51006,IA,42.316288,-95.61045,510
51247,IA,43.192619,-96.32412,512
70717,LA,30.547187,-91.59119,707
44012,OH,41.501595,-82.0063,440
44099,OH,41.539985,-80.96688,440
45158,OH,39.18779,-84.078313,451
45406,OH,39.784108,-84.23841,454
45428,OH,39.746656,-84.259292,454
53234,WI,43.017412,-87.569664,532
59526,MT,48.483212,-108.72208,595
15938,PA,40.42026,-78.61924,159
19064,PA,39.929511,-75.33562,190
19496,PA,39.983153,-75.748055,194
11570,NY,40.663935,-73.63792,115
12108,NY,43.525388,-74.40875,121
68732,NE,42.459805,-96.98116,687
71295,LA,32.156791,-91.72874,712
71770,AR,33.34937,-93.31176,717
77435,TX,29.520049,-96.08527,774
78947,TX,30.414806,-97.03904,789
59255,MT,48.136011,-105.16175,592
60915,IL,41.144256,-87.86239,609
80602,CO,39.958987,-104.908921,806
75047,TX,32.767268,-96.777626,750
75048,TX,32.975723,-96.58661,750
75704,TX,32.388631,-95.41373,757
91671,CA,34.175205,-118.382212,916
93456,CA,35.027682,-120.196818,934
87016,NM,34.775863,-106.12269,870
88576,TX,31.694842,-106.299987,885
7435,NJ,41.045897,-74.43677,743
30288,GA,33.647275,-84.32753,302
33493,FL,26.663097,-80.71827,334
33521,FL,28.805331,-82.07371,335
13687,NY,44.501065,-74.86633,136
14475,NY,42.933105,-77.49687,144
15685,PA,40.196455,-79.52466,156
23964,VA,36.780021,-78.62102,239
24415,VA,37.929347,-79.31644,244
24820,WV,37.375246,-81.653889,248
25136,WV,38.175742,-81.33047,251
25631,WV,37.790435,-81.784532,256
20389,DC,38.893311,-77.014647,203
19072,PA,40.014541,-75.25805,190
59046,MT,46.418078,-109.03637,590
60499,IL,41.811929,-87.68732,604
62018,IL,38.905998,-90.08306,620
62547,IL,39.771541,-89.24331,625
63141,MO,38.662302,-90.45363,631
63746,MO,37.734776,-89.811616,637
64183,MO,39.035038,-94.356728,641
70141,LA,29.677893,-90.0901,701
65615,MO,36.660981,-93.235798,656
67220,KS,37.745561,-97.27841,672
83546,ID,46.525642,-115.82276,835
83611,ID,44.476882,-115.9729,836
85051,AZ,33.559783,-112.13361,850
87051,NM,35.15105,-107.87701,870
74549,OK,34.536633,-94.93507,745
75368,TX,32.767268,-96.777626,753
72101,AR,35.224432,-91.15291,721
72335,AR,35.010683,-90.78048,723
73042,OK,35.218293,-98.2484,730
73105,OK,35.509659,-97.50211,731
74116,OK,36.169454,-95.8242,741
74126,OK,36.236691,-95.98674,741
80553,CO,40.628112,-105.569245,805
81330,CO,37.237814,-108.50424,813
82630,WY,42.966192,-106.807047,826
15561,PA,40.096406,-79.090158,155
15662,PA,40.333489,-79.47547,156
30447,GA,32.505913,-82.49502,304
33183,FL,25.699968,-80.40811,331
25082,WV,38.621761,-82.02827,250
25326,WV,38.296818,-81.554655,253
20437,DC,38.902761,-77.048499,204
22446,VA,38.171755,-77.408163,224
28609,NC,35.689806,-81.06694,286
11957,NY,41.151826,-72.27511,119
12053,NY,42.749499,-74.18601,120
12477,NY,42.085634,-73.97685,124
13110,NY,42.891595,-76.28318,131
28212,NC,35.189544,-80.74742,282
51593,IA,41.332943,-95.587197,515
53138,WI,42.66749,-88.541721,531
54182,WI,44.731453,-88.369842,541
54978,WI,44.805167,-88.9006,549
36767,AL,32.29165,-87.23168,367
38502,TN,36.141824,-85.454779,385
31052,GA,32.788484,-83.80726,310
1237,MA,42.557346,-73.24364,123
35571,AL,34.341907,-87.94612,355
37352,TN,35.276795,-86.35264,373
45802,OH,40.781785,-84.138566,458
96809,HI,24.859832,-168.021815,968
47590,IN,38.356658,-87.10155,475
57252,SD,45.215805,-96.6092,572
57700,SD,44.090788,-103.284511,577
58239,ND,48.950929,-98.66921,582
93446,CA,35.640589,-120.70418,934
93451,CA,35.818054,-120.63645,934
94979,CA,38.068036,-122.740988,949
92329,CA,34.839964,-115.967051,923
92595,CA,33.614385,-117.2608,925
64687,MO,39.315544,-93.377455,646
66969,KS,39.798339,-97.783181,669
60518,IL,41.599139,-88.91932,605
62439,IL,38.738226,-87.65984,624
56177,MN,43.887295,-96.25132,561
57476,SD,44.713517,-98.61569,574
58014,ND,46.775027,-97.352437,580
58445,ND,47.54777,-98.80594,584
62551,IL,39.838505,-89.15191,625
64442,MO,40.481133,-93.99079,644
72119,AR,34.80165,-92.259781,721
72521,AR,35.956342,-91.53548,725
98409,WA,47.208987,-122.48053,984
98684,WA,45.627459,-122.52023,986
78752,TX,30.332506,-97.70571,787
79101,TX,35.206402,-101.83924,791
79735,TX,30.877528,-102.852,797
90650,CA,33.906914,-118.08339,906
92109,CA,32.791246,-117.24343,921
92255,CA,33.752886,-116.055617,922
92406,CA,34.839964,-115.967051,924
86341,AZ,34.776648,-111.76788,863
94262,CA,38.377411,-121.444429,942
94808,CA,37.777208,-121.955399,948
95158,CA,37.189396,-121.705327,951
95246,CA,38.26127,-120.50328,952
91351,CA,34.424794,-118.44513,913
93208,CA,36.062748,-118.60663,932
88431,NM,35.157683,-104.2151,884
99739,AK,64.620513,-162.27718,997
58029,ND,47.118212,-97.38881,580
41522,KY,37.300397,-82.39516,415
43970,OH,40.46947,-80.889206,439
44194,OH,41.685744,-81.672797,441
32240,FL,30.34494,-81.683107,322
32802,FL,28.519024,-81.343903,328
34218,FL,27.499515,-82.709871,342
36106,AL,32.354888,-86.27161,361
50451,IA,43.379814,-94.09044,504
51544,IA,41.313817,-95.10424,515
53016,WI,43.313002,-88.71989,530
48190,MI,42.134658,-83.59684,481
48501,MI,42.965926,-83.780835,485
49725,MI,45.992931,-83.98087,497
49775,MI,45.758378,-84.46507,497
37601,TN,36.331006,-82.3386,376
37923,TN,35.928997,-84.07543,379
38037,TN,35.82036,-89.41497,380
38256,TN,36.330953,-88.12309,382
39120,MS,31.535545,-91.35434,391
40287,KY,38.188962,-85.676819,402
46341,IN,41.32374,-87.20898,463
79326,TX,34.04877,-102.20958,793
80017,CO,39.695269,-104.78439,800
81324,CO,37.775543,-108.92455,813
81612,CO,39.223416,-106.882774,816
61348,IL,41.292401,-89.05943,613
62544,IL,39.693983,-88.98068,625
64013,MO,38.964518,-94.370275,640
71743,AR,33.913838,-93.13855,717
73832,OK,36.122573,-99.712,738
68105,NE,41.240854,-95.96383,681
87577,NM,36.631809,-105.9267,875
89451,NV,39.245257,-119.95204,894
90072,CA,33.786594,-118.298662,900
17830,PA,40.690647,-76.80513,178
20176,VA,39.138978,-77.54519,201
21176,MD,39.540072,-77.115045,211
21524,MD,39.698332,-78.78741,215
2768,MA,41.756214,-71.067062,276
14804,NY,42.321173,-77.82312,148
10276,NY,40.780751,-73.977182,102
16235,PA,41.323424,-79.35134,162
1236,MA,42.266874,-73.36236,123
28357,NC,34.902698,-79.08288,283
32806,FL,28.51483,-81.36054,328
49744,MI,44.993111,-83.65723,497
50223,IA,42.162453,-94.01728,502
51355,IA,43.38762,-95.13802,513
54123,WI,44.205239,-88.15899,541
66964,KS,39.931181,-97.81023,669
69351,NE,42.21773,-102.42833,693
63026,MO,38.502854,-90.46088,630
63155,MO,38.6531,-90.243462,631
58348,ND,47.955217,-99.52317,583
59403,MT,47.258392,-111.341975,594
60457,IL,41.723782,-87.82825,604
62301,IL,39.929597,-91.37415,623
62417,IL,38.720425,-87.76815,624
48246,MI,42.712944,-83.348152,482
49039,MI,42.224757,-86.372276,490
49096,MI,42.63222,-85.01188,490
54886,WI,45.882227,-90.967711,548
75014,TX,32.767268,-96.777626,750
54822,WI,45.401622,-91.72727,548
55806,MN,46.770773,-92.12718,558
38201,TN,36.133065,-88.52246,382
38487,TN,35.734499,-87.21926,384
45329,OH,40.135426,-84.619129,453
46769,IN,40.74532,-84.937926,467
47199,IN,38.286819,-85.732062,471
35005,AL,33.592585,-86.95969,350
36431,AL,31.529531,-87.345345,364
42327,KY,37.575772,-87.29499,423
48321,MI,42.660091,-83.3863,483
28522,NC,35.005079,-77.523102,285
28528,NC,34.732744,-76.53869,285
28749,NC,35.849372,-82.07899,287
29840,SC,33.997908,-82.51411,298
13647,NY,44.608735,-74.973218,136
14052,NY,42.770859,-78.59804,140
15741,PA,40.804018,-78.86765,157
16142,PA,41.135063,-80.33492,161
4669,ME,44.408699,-68.01142,466
7463,NJ,41.013109,-74.12231,746
23241,VA,37.524246,-77.493157,232
24555,VA,37.641788,-79.45652,245
25021,WV,37.922612,-81.68729,250
20177,VA,39.158095,-77.666863,201
84054,UT,40.843012,-111.90581,840
72717,AR,35.852946,-94.4219,727
74042,OK,36.857305,-95.61423,740
74576,OK,34.665422,-96.03074,745
71051,LA,32.31718,-93.50366,710
71842,AR,33.927425,-94.30834,718
92264,CA,33.798669,-116.51887,922
98653,WA,45.694098,-121.286091,986
99572,AK,60.484146,-149.78153,995
99827,AK,59.279037,-135.6122,998
94145,CA,37.784827,-122.727802,941
59248,MT,48.13336,-106.33547,592
59324,MT,45.797477,-104.47482,593
60179,IL,42.079336,-88.223655,601
61010,IL,42.131245,-89.26637,610
68323,NE,40.135672,-96.35497,683
70056,LA,29.894261,-90.03072,700
70091,LA,29.277457,-89.35898,700
77228,TX,29.83399,-95.434241,772
78025,TX,30.102854,-99.27685,780
56680,MN,47.663689,-93.94631,566
62478,IL,39.175832,-87.72312,624
62939,IL,37.558235,-88.96661,629
63461,MO,39.793879,-91.54631,634
72773,AR,36.019883,-93.8651,727
73061,OK,36.323723,-97.00904,730
73719,OK,36.949448,-98.28297,737
74031,OK,36.336457,-95.571646,740
74043,OK,35.918277,-95.798809,740
80237,CO,39.643637,-104.90406,802
74954,OK,35.413049,-94.50476,749
84001,UT,40.395531,-110.27969,840
84157,UT,40.668068,-111.908297,841
87002,NM,34.646779,-106.7648,870
88310,NM,32.839921,-105.97561,883
93631,CA,36.506063,-119.54587,936
97820,OR,44.335525,-118.95076,978
97823,OR,45.232817,-120.17139,978
2864,RI,41.949099,-71.41181,286
2920,RI,41.7715,-71.46485,292
3386,NH,43.89715,-71.30915,338
3603,NH,43.249468,-72.39026,360
6090,CT,41.953596,-72.85242,609
7094,NJ,40.7885,-74.06,709
1610,MA,42.248493,-71.80793,161
53222,WI,43.083261,-88.02823,532
55036,MN,45.871294,-93.11852,550
41553,KY,37.506174,-82.15907,415
43021,OH,40.202298,-82.89437,430
43410,OH,41.304387,-82.96925,434
43704,OH,39.991729,-83.082262,437
47367,IN,40.079197,-85.389978,473
47374,IN,39.831061,-84.89067,473
3226,NH,43.721094,-71.49652,322
4940,ME,44.622563,-70.075178,494
6058,CT,41.986861,-73.19437,605
58520,ND,46.657221,-101.53747,585
59632,MT,46.205729,-112.06748,596
61775,IL,40.653799,-88.39026,617
75434,TX,33.423626,-95.3567,754
82723,WY,43.992349,-104.45121,827
91125,CA,33.786594,-118.298662,911
79243,TX,33.787306,-100.98464,792
97501,OR,42.313498,-122.87944,975
98498,WA,47.16062,-122.55877,984
98948,WA,46.35653,-120.33462,989
72902,AR,35.38619,-94.409114,729
73071,OK,35.225702,-97.42394,730
95460,CA,39.311858,-123.79166,954
95514,CA,40.325767,-123.69266,955
67749,KS,39.832075,-100.53872,677
68764,NE,42.395137,-98.22358,687
28620,NC,35.891211,-81.102329,286
8604,NJ,40.280531,-74.712018,860
10037,NY,40.813385,-73.93616,100
38356,TN,35.431381,-88.88248,383
39150,MS,31.970308,-90.97911,391
39179,MS,32.806703,-90.08908,391
39641,MS,31.363848,-90.17457,396
63431,MO,39.753475,-92.3224,634
57253,SD,45.151477,-96.839235,572
57373,SD,44.514512,-98.8941,573
57572,SD,43.111157,-100.94904,575
48059,MI,43.088742,-82.48614,480
21801,MD,38.369675,-75.61214,218
22082,VA,38.831813,-77.288755,220
23837,VA,36.740306,-77.07132,238
23860,VA,37.287869,-77.29359,238
57105,SD,43.525226,-96.73297,571
72919,AR,35.191046,-94.23816,729
73072,OK,35.212681,-97.48672,730
73425,OK,34.447003,-97.55801,734
75215,TX,32.76103,-96.77035,752
50330,IA,41.672687,-93.572173,503
70819,LA,30.46534,-91.01659,708
71322,LA,30.920328,-92.16809,713
38030,TN,35.980206,-89.60112,380
38140,TN,35.201738,-89.971538,381
39769,MS,33.333797,-89.01361,397
46244,IN,39.779492,-86.132837,462
47112,IN,38.208144,-86.12978,471
27261,NC,36.080707,-80.0244,272
27873,NC,35.65363,-77.77649,278
41408,KY,37.792272,-83.28137,414
28756,NC,35.336523,-82.18313,287
26033,WV,39.81304,-80.58446,260
24354,VA,36.828526,-81.53045,243
56056,MN,44.070204,-94.57143,560
49688,MI,44.117243,-85.43612,496
