SKU,Category,New.Category,EDC.Available
10272788,A,A,1
10074080,A,A,1
10477595,A,A,1
10327771,A,A,1
10032481,A,A,1
10518968,A,A,1
10301572,A,A,1
10620708,A,A,1
10221522,A,A,1
10532986,A,A,1
10428255,A,A,1
10546487,A,A,1
10194029,A,A,1
10105211,A,A,1
10531095,A,A,1
10157091,A,A,1
10320178,A,A,1
10115539,A,A,1
10357006,A,A,1
10339029,A,A,1
10063421,A,A,1
10258497,A,A,1
10564025,A,A,1
10421769,A,A,1
10219234,A,A,1
10408298,A,A,1
10121125,A,A,1
10359623,A,A,1
10545257,A,A,1
10369485,A,A,1
10221521,A,A,1
10219986,A,A,1
10063425,A,A,1
10540431,A,A,0
10388592,A,A,1
10573618,A,A,1
10610025,A,A,1
10459391,A,A,1
10178977,A,A,1
10288331,A,A,1
10564031,A,A,1
10473557,A,A,1
10472508,A,A,1
10455754,A,A,1
10243072,A,A,1
10326335,A,A,1
10030839,A,A,1
10573622,A,A,1
10400614,A,A,1
10415452,A,A,1
10349566,A,A,1
10058765,A,A,1
10503919,A,A,1
10219991,A,A,1
10307727,A,A,1
10156893,A,A,1
10672105,A,A,1
10180794,A,A,1
10213403,A,A,1
10546447,A,A,1
10403376,A,A,1
10279073,A,A,1
10355246,A,A,1
10276843,A,A,1
10620781,A,A,1
10213133,A,A,1
10354897,A,A,1
10409545,A,A,1
10602119,A,A,1
10573460,A,A,1
10314148,A,A,1
10591995,A,A,1
10392214,A,A,1
10014392,A,A,1
10341860,A,A,1
10388595,A,A,1
10213128,A,A,1
10196951,A,A,1
10405474,A,A,1
10127850,A,A,1
10249539,A,A,1
10482329,A,A,1
10504508,A,A,1
10284152,A,A,1
10223576,A,A,1
10430097,A,A,1
10522076,A,A,0
10503417,A,A,1
10573605,A,A,1
10540494,A,A,0
10014394,A,A,1
10429380,A,A,1
10546709,A,A,1
10395739,A,A,1
10334884,A,A,1
10236575,A,A,0
10429009,A,A,1
10139180,A,A,1
10276767,A,A,1
10429391,A,A,1
10399217,A,A,1
10349565,A,A,1
10349564,A,A,1
10347266,A,A,1
10032435,A,A,1
10610026,A,A,1
10353940,A,A,1
10270875,A,A,1
10265445,A,A,0
10471207,A,A,1
10396089,A,A,1
10442865,A,A,1
10335722,A,A,1
10147424,A,A,1
10359614,A,A,1
10117114,A,A,1
10276609,A,A,1
10108621,A,A,1
10573620,A,A,1
10395731,A,A,1
10240770,A,A,1
10256674,A,A,1
10547901,A,A,1
10553321,A,A,1
10268397,A,A,1
10490083,A,A,0
10602110,A,A,1
10065111,A,A,0
10482948,A,A,1
10532887,A,A,1
10159014,A,A,1
10506976,A,A,1
10186030,A,A,1
10118034,A,A,1
10303051,A,A,1
10544147,A,A,1
10564038,A,A,1
10403428,A,A,1
10279070,A,A,1
10118158,A,A,1
10176971,A,A,1
10194009,A,A,1
10407830,A,A,1
10338447,A,A,1
10270283,A,A,1
10103118,A,A,1
10602118,A,A,1
10111317,A,A,0
10118166,A,A,1
10594230,A,A,1
10347901,A,A,1
10271935,A,A,1
10014412,A,A,1
10359617,A,A,1
10263663,A,A,1
10335725,A,A,1
10546740,A,A,1
10396093,A,A,1
10218214,A,A,1
10390268,A,A,0
10409258,A,A,1
10354892,A,A,1
10047541,A,A,1
10388593,A,A,1
10482947,A,A,1
10219231,A,A,1
10065178,A,A,1
10139139,A,A,1
10219983,A,A,1
10359620,A,A,1
10138255,A,A,1
10261439,A,A,1
10123828,A,A,1
10288069,A,A,1
10288149,A,A,1
10556693,A,A,1
10400036,A,A,1
10472531,A,A,1
10547536,A,A,1
10380959,A,A,1
10288103,A,A,1
10051578,A,A,1
10121778,A,A,1
10063433,A,A,1
10451980,A,A,1
10347896,A,A,1
10545252,A,A,1
10332236,A,A,1
10151724,A,A,1
10589976,A,A,1
10347033,A,A,1
10288326,A,A,1
10541449,A,A,1
10405225,A,A,1
10291585,A,A,1
10186033,A,A,1
10532481,A,A,1
10095237,A,A,1
10350471,A,A,1
10317994,A,A,1
10315305,A,A,1
10349407,A,A,1
10433097,A,A,1
10553654,A,A,1
10546750,A,A,1
10185689,A,A,1
10043488,A,A,1
10552231,A,A,1
10567888,A,A,1
10228177,A,A,1
10507308,A,A,1
10371335,A,A,1
10513476,A,A,1
10507262,A,A,1
10347898,A,A,1
10617688,A,A,1
10030543,A,A,1
10507299,A,A,1
10171468,A,A,1
10362256,A,A,1
10553655,A,A,1
10404301,A,A,1
10114967,A,A,1
10176970,A,Non-A,1
10622549,A,A,1
10367781,A,Non-A,1
10111318,A,A,1
10111315,A,Non-A,1
10196930,A,A,1
10319719,A,A,1
10272521,A,A,1
10371363,A,Non-A,1
10356413,A,A,1
10217495,A,A,1
10402462,A,A,1
10352845,A,Non-A,1
10151266,A,A,0
10594812,A,A,1
10472497,A,Non-A,1
10586361,A,A,1
10269501,A,A,1
10483868,A,Non-A,1
10051514,A,A,1
10032493,A,Non-A,1
10621683,A,A,1
10477588,A,Non-A,1
10118208,A,A,1
10225560,A,Non-A,1
10169053,A,Non-A,1
10326633,A,A,1
10298242,A,Non-A,1
10213119,A,A,1
10564036,A,A,1
10371004,A,A,1
10108746,A,Non-A,1
10193907,A,A,1
10005764,A,Non-A,1
10170062,A,A,0
10168736,A,Non-A,1
10051270,A,Non-A,1
10371155,A,A,1
10118182,A,A,1
10162867,A,Non-A,1
10553660,A,A,1
10138254,A,Non-A,1
10210604,A,Non-A,1
10362316,A,A,1
10324514,A,Non-A,0
10546737,A,Non-A,1
10745067,A,A,1
10561660,A,A,1
10258951,A,Non-A,1
10403146,A,A,1
10068168,A,Non-A,1
10123869,A,A,1
10532978,A,A,1
10553396,A,A,1
10051522,A,Non-A,1
10400967,A,A,1
10398338,A,A,1
10625707,A,A,1
10326634,A,A,1
10375014,A,A,1
10239987,A,Non-A,1
10264203,A,A,1
10556130,A,A,1
10338218,A,Non-A,1
10567883,A,A,1
10472538,A,Non-A,0
10584378,A,A,1
10283200,A,Non-A,1
10371336,A,A,1
10398337,A,Non-A,1
10355755,A,Non-A,1
10014434,A,Non-A,1
10131350,A,A,1
10230616,A,Non-A,0
10572206,A,A,0
10431803,A,A,1
10058766,A,A,1
10031024,A,Non-A,1
10179734,A,Non-A,1
10276020,A,Non-A,1
10067596,A,A,1
10204602,A,Non-A,1
10505631,A,Non-A,1
10471205,A,Non-A,1
10219896,A,Non-A,0
10399204,A,Non-A,1
10354421,A,A,1
10240781,A,A,1
10112326,A,Non-A,1
10194464,A,A,1
10585513,A,A,1
10494331,A,Non-A,1
10415331,A,Non-A,1
10314622,A,Non-A,1
10113150,A,Non-A,1
10303870,A,A,1
10176964,A,Non-A,1
10290673,A,Non-A,1
10332392,A,A,1
10161166,A,Non-A,1
10355760,A,Non-A,1
10193990,A,Non-A,1
10143158,A,A,1
10614447,A,A,1
10341802,A,A,1
10102529,A,A,1
10400969,A,Non-A,1
10091794,A,A,1
10513477,A,A,1
10219228,A,Non-A,1
10279076,A,A,1
10288365,A,A,1
10301678,A,Non-A,1
10320049,A,Non-A,1
10554584,A,A,1
10540490,A,A,0
10546738,A,Non-A,1
10564026,A,A,1
10112077,A,Non-A,1
10377869,A,Non-A,1
10204196,A,Non-A,1
10051503,A,Non-A,1
10396090,A,A,1
10620914,A,A,1
10014383,A,Non-A,1
10367017,A,Non-A,1
10546812,A,Non-A,1
10063427,A,Non-A,1
10307728,A,A,1
10271559,A,Non-A,1
10270282,A,Non-A,1
10332390,A,Non-A,1
10109469,A,Non-A,1
10567887,A,A,1
10012623,A,Non-A,1
10490893,A,A,1
10402436,A,A,1
10241459,A,Non-A,1
10461082,A,A,1
10178096,A,Non-A,1
10396092,A,A,1
10375666,A,Non-A,1
10593717,A,A,0
10564030,A,A,1
10060908,A,Non-A,1
10567882,A,Non-A,1
10472539,A,Non-A,1
10139599,A,Non-A,1
10602128,A,A,1
10105276,A,Non-A,1
10175735,A,Non-A,1
10332380,A,A,1
10153678,A,Non-A,1
10332396,A,Non-A,1
10593457,A,A,1
10115224,A,Non-A,1
10400828,A,Non-A,1
10672550,A,A,1
10377439,A,Non-A,1
10219395,A,Non-A,1
10552147,A,A,1
10249540,A,A,1
10546725,A,Non-A,1
10219979,A,Non-A,1
10409701,A,A,1
10529750,A,A,0
10044667,A,Non-A,1
10138243,A,Non-A,1
10473550,A,Non-A,1
10390267,A,A,0
10232765,A,Non-A,1
10625590,A,A,1
10275376,A,Non-A,1
10312185,A,A,1
10219233,A,Non-A,1
10594325,A,A,1
10422268,A,A,1
10530824,A,A,1
10162170,A,Non-A,1
10179837,A,Non-A,1
10279087,A,Non-A,1
10333062,A,A,1
10406883,A,A,1
10183085,A,Non-A,1
10597781,A,A,1
10061591,A,A,0
10595657,A,Non-A,1
10595100,A,Non-A,1
10240769,A,Non-A,1
10328973,A,A,1
10193908,A,Non-A,1
10353844,A,A,1
10076247,A,Non-A,1
10174360,A,Non-A,1
10032432,A,Non-A,1
10397543,A,Non-A,1
10176772,A,Non-A,0
10472512,A,Non-A,1
10051301,A,Non-A,1
10051468,A,Non-A,1
10133626,A,Non-A,1
10404740,A,Non-A,1
10240780,A,Non-A,1
10337989,A,A,1
10320245,A,Non-A,1
10105277,A,Non-A,1
10545247,A,A,1
10545249,A,A,1
10228880,A,Non-A,1
10219226,A,Non-A,1
10376136,A,Non-A,1
10672600,A,A,1
10431800,A,A,1
10307729,A,A,1
10482946,A,Non-A,1
10603160,A,A,1
10472498,A,Non-A,1
10476363,A,Non-A,1
10515940,A,Non-A,1
10268385,A,Non-A,1
10205308,A,A,1
10271561,A,Non-A,1
10116553,A,A,1
10291174,A,A,1
10219224,A,A,1
10332237,A,Non-A,1
10546815,A,Non-A,1
10220582,A,Non-A,1
10279106,A,A,1
10032002,A,A,0
10051299,A,Non-A,1
10506981,A,A,1
10546818,A,Non-A,1
10672402,A,A,1
10477594,A,A,1
10114054,A,Non-A,1
10546484,A,Non-A,1
10265238,A,Non-A,1
10225872,A,Non-A,1
10111195,A,Non-A,1
10378878,A,A,1
10483202,A,A,1
10628359,A,Non-A,1
10593716,A,A,0
10500999,A,A,1
10339030,A,A,1
10186032,A,A,1
10359609,A,A,1
10407975,A,Non-A,1
10553657,A,A,1
10333218,A,Non-A,1
10329723,A,Non-A,1
10556695,A,A,1
10139502,A,Non-A,1
10442863,A,A,1
10252432,A,Non-A,1
10505612,A,Non-A,1
10130098,A,A,1
10377345,A,Non-A,1
10396091,A,A,1
10170253,A,Non-A,1
10490082,A,Non-A,0
10404682,A,Non-A,1
10529651,A,A,0
10307731,A,A,1
10553656,A,A,1
10180428,A,Non-A,1
10017457,A,Non-A,1
10353853,A,Non-A,1
10552145,A,Non-A,1
10482445,A,A,1
10625491,A,A,1
10545449,A,Non-A,1
10189258,A,Non-A,0
10337921,A,Non-A,1
10546840,A,Non-A,1
10283201,A,Non-A,1
10398336,A,Non-A,1
10583796,A,A,0
10314681,A,A,1
10558279,A,Non-A,1
10213131,A,Non-A,1
10194116,A,A,1
10370916,A,Non-A,1
10169285,A,Non-A,1
10044460,A,A,0
10270899,A,A,1
10567542,A,Non-A,1
10407977,A,Non-A,1
10409979,A,Non-A,1
10161164,A,Non-A,1
10605980,A,A,1
10208731,A,Non-A,1
10044330,A,Non-A,1
10449327,A,A,1
10241449,A,Non-A,1
10180439,A,Non-A,1
10471621,A,A,0
10567891,A,A,1
10507323,A,Non-A,1
10303937,A,Non-A,1
10171138,A,Non-A,1
10279049,A,Non-A,1
10409692,A,Non-A,1
10115540,A,Non-A,1
10558281,A,Non-A,1
10388885,A,A,1
10178984,A,Non-A,1
10075518,A,Non-A,1
10450829,A,Non-A,1
10552146,A,Non-A,1
10672451,A,A,1
10388882,A,A,1
10156083,A,Non-A,1
10175911,A,Non-A,1
10567884,A,A,1
10556694,A,A,1
10402491,A,A,1
10187150,A,Non-A,1
10408291,A,Non-A,1
10558277,A,Non-A,1
10324369,A,Non-A,1
10187147,A,Non-A,1
10279072,A,A,1
10375680,A,Non-A,1
10003953,A,Non-A,1
10551911,A,A,1
10144996,A,Non-A,1
10359745,A,A,1
10472489,A,Non-A,1
10322320,A,Non-A,1
10103221,A,Non-A,1
10115226,A,Non-A,1
10260637,A,Non-A,1
10359268,A,Non-A,1
10287786,A,Non-A,1
10123649,A,A,1
10546727,A,Non-A,1
10471606,A,Non-A,0
10400713,A,Non-A,1
10208713,A,Non-A,1
10477466,A,A,1
10335743,A,Non-A,1
10400911,A,Non-A,1
10317288,A,Non-A,1
10063431,A,Non-A,1
10546747,A,Non-A,1
10170061,A,Non-A,1
10568853,A,Non-A,0
10359757,A,A,1
10288344,A,A,1
10249985,A,Non-A,1
10493867,A,A,1
10274957,A,Non-A,1
10531368,A,A,1
10208327,A,Non-A,1
10368416,A,A,1
10356732,A,Non-A,1
10484518,A,Non-A,0
10332829,A,Non-A,1
10353015,A,Non-A,1
10047539,A,Non-A,1
10216030,A,A,1
10429272,A,Non-A,1
10409265,A,Non-A,1
10307732,A,A,1
10378146,A,A,0
10291326,A,Non-A,0
10325985,A,Non-A,1
10334896,A,Non-A,1
10388705,A,Non-A,1
10264851,A,Non-A,1
10745091,A,A,1
10192723,A,A,0
10265156,A,Non-A,1
10409381,A,Non-A,1
10002279,A,Non-A,1
10442850,A,Non-A,1
10731794,A,A,1
10198369,A,Non-A,1
10288364,A,A,1
10085261,A,Non-A,1
10213124,A,Non-A,1
10176963,A,Non-A,1
10277637,A,A,1
10165238,A,Non-A,1
10276591,A,Non-A,1
10530972,A,A,1
10018362,A,Non-A,1
10128070,A,Non-A,0
10522256,A,A,1
10131920,A,Non-A,1
10595102,A,Non-A,1
10174000,A,Non-A,1
10442762,A,Non-A,1
10418955,A,Non-A,1
10195728,A,A,1
10579609,A,Non-A,1
10551909,A,A,1
10131345,A,Non-A,1
10572156,A,A,0
10551910,A,A,1
10532879,A,A,1
10586305,A,A,1
10230624,A,Non-A,1
10332739,A,Non-A,1
10393367,A,Non-A,1
10614859,A,A,1
10143161,A,A,1
10314887,A,A,1
10572175,A,A,1
10284156,A,Non-A,1
10553529,A,A,1
10055025,A,Non-A,1
10084574,A,Non-A,1
10594424,A,A,1
10340293,A,Non-A,1
10361970,A,A,1
10441944,A,A,1
10556599,A,Non-A,1
10194225,A,A,1
10111732,A,Non-A,1
10405336,A,Non-A,1
10593456,A,A,0
10553800,A,Non-A,1
10265132,A,A,1
10524374,A,A,1
10427925,A,A,1
10162866,A,Non-A,1
10187151,A,Non-A,1
10477857,A,Non-A,1
10139140,A,Non-A,1
10531376,A,A,1
10358053,A,A,1
10241462,A,Non-A,1
10202264,A,Non-A,1
10279085,A,A,1
10552233,A,A,1
10396094,A,A,1
10032057,A,Non-A,0
10442842,A,A,1
10115456,A,A,0
10117558,A,Non-A,1
10514475,A,Non-A,1
10209814,A,Non-A,1
10367430,A,Non-A,1
10396103,A,A,1
10403758,A,Non-A,1
10492253,A,Non-A,1
10471526,A,Non-A,1
10111730,A,Non-A,0
10204732,A,Non-A,1
10333604,A,Non-A,1
10189025,A,Non-A,1
10482444,A,Non-A,1
10409253,A,Non-A,1
10377329,A,Non-A,1
10558280,A,Non-A,1
10279081,A,A,1
10405304,A,Non-A,1
10352471,A,Non-A,1
10272858,A,Non-A,1
10307733,A,A,1
10021608,A,Non-A,1
10672659,A,Non-A,1
10359493,A,Non-A,1
10624370,A,A,1
10539871,A,Non-A,1
10228066,A,Non-A,1
10471524,A,Non-A,1
10259818,A,A,1
10279687,A,Non-A,1
10426921,A,A,1
10032474,A,Non-A,1
10138246,A,Non-A,1
10402445,A,A,1
10332381,A,Non-A,1
10183086,A,Non-A,1
10594838,A,A,1
10498583,A,Non-A,1
10384555,A,Non-A,1
10541377,A,Non-A,1
10482080,A,Non-A,1
10553289,A,A,1
10258033,A,A,1
10446656,A,Non-A,1
10359895,A,Non-A,0
10552922,A,Non-A,1
10605931,A,A,1
10139609,A,Non-A,1
10397318,A,A,1
10567886,A,A,1
10361937,A,A,1
10329725,A,Non-A,1
10138260,A,Non-A,1
10061598,A,Non-A,0
10390078,A,Non-A,0
10467537,A,Non-A,1
10288231,A,A,0
10315013,A,A,1
10124234,A,Non-A,1
10595703,A,A,1
10279075,A,Non-A,1
10514091,A,A,0
10415342,A,Non-A,1
10388887,A,A,1
10316013,A,Non-A,0
10121779,A,Non-A,1
10594937,A,A,1
10593780,A,Non-A,0
10109274,A,Non-A,1
10617654,A,A,1
10745075,A,A,1
10583797,A,A,0
10133199,A,Non-A,0
10620989,A,Non-A,0
10403857,A,Non-A,1
10429010,A,Non-A,1
10051272,A,Non-A,1
10402345,A,Non-A,1
10219982,A,Non-A,1
10672709,A,Non-A,1
10226244,A,Non-A,1
10426606,A,Non-A,1
10339175,A,Non-A,1
10358231,A,Non-A,1
10316068,A,Non-A,1
10559772,A,Non-A,1
10143159,A,A,1
10442937,A,Non-A,1
10065176,A,Non-A,1
10176973,A,A,1
10591248,A,A,0
10320222,A,Non-A,1
10194027,A,A,1
10628872,A,Non-A,0
10342471,A,Non-A,1
10453289,A,Non-A,1
10279083,A,A,1
10267257,A,Non-A,1
10241461,A,Non-A,1
10312272,A,Non-A,1
10279078,A,A,1
10547900,A,Non-A,1
10404020,A,Non-A,1
10531940,A,Non-A,1
10304951,A,A,1
10153966,A,A,0
10194058,A,Non-A,1
10161150,A,Non-A,1
10166608,A,Non-A,1
10219892,A,Non-A,1
10356728,A,Non-A,1
10555285,A,Non-A,1
10046159,A,Non-A,1
10401087,A,Non-A,1
10301595,A,A,0
10429011,A,Non-A,1
10249542,A,Non-A,1
10367779,A,Non-A,1
10178679,A,Non-A,1
10556089,A,Non-A,1
10151270,A,A,0
10207090,A,Non-A,1
10032467,A,Non-A,1
10603170,A,Non-A,1
10153961,A,A,0
10249983,A,Non-A,1
10414627,A,Non-A,1
10263934,A,Non-A,1
10170243,A,Non-A,1
10431804,A,A,1
10603168,A,Non-A,1
10264853,A,Non-A,1
10408296,A,Non-A,1
10120139,A,A,1
10591996,A,Non-A,1
10030841,A,Non-A,1
10511815,A,A,1
10579608,A,Non-A,1
10431801,A,A,1
10505630,A,Non-A,1
10624379,A,A,1
10442845,A,Non-A,1
10745893,A,Non-A,1
10264850,A,Non-A,1
10546444,A,Non-A,1
10257880,A,Non-A,1
10184295,A,Non-A,1
10528927,A,A,1
10252433,A,A,1
10051518,A,Non-A,1
10219035,A,A,0
10358052,A,A,1
10257178,A,Non-A,1
10336725,A,A,1
10672758,A,Non-A,1
10219399,A,Non-A,0
10507770,A,Non-A,1
10327210,A,Non-A,1
10397911,A,A,0
10138245,A,Non-A,1
10625608,A,Non-A,1
10274478,A,Non-A,1
10546443,A,Non-A,1
10154261,A,Non-A,1
10529552,A,A,0
10279082,A,A,1
10180745,A,Non-A,1
10064938,A,Non-A,1
10334594,A,Non-A,1
10350040,A,Non-A,1
10340182,A,A,1
10731695,A,Non-A,1
10032793,A,Non-A,0
10179171,A,A,1
10161160,A,Non-A,1
10530857,A,Non-A,1
10555045,A,Non-A,1
10367782,A,Non-A,1
10564420,A,Non-A,0
10279113,A,Non-A,1
10500996,A,A,1
10151278,A,A,0
10482084,A,Non-A,1
10539290,A,Non-A,1
10049987,A,Non-A,1
10622275,A,A,1
10176972,A,Non-A,1
10564418,A,Non-A,0
10043503,A,Non-A,1
10603166,A,Non-A,1
10358201,A,Non-A,1
10624363,A,Non-A,1
10602292,A,A,1
10624368,A,A,1
10218644,A,A,0
10525501,A,A,0
10546746,A,Non-A,1
10316000,A,A,1
10572107,A,A,0
10103224,A,Non-A,1
10610001,A,A,0
10315087,A,Non-A,1
10119359,A,Non-A,0
10531343,A,Non-A,1
10287757,A,Non-A,1
10556677,A,Non-A,1
10594299,A,Non-A,1
10598055,A,Non-A,1
10176965,A,Non-A,1
10597039,A,Non-A,1
10594302,A,Non-A,1
10115223,A,Non-A,1
10352469,A,Non-A,1
10219914,A,Non-A,1
10110604,A,Non-A,0
10240920,A,A,1
10531667,A,Non-A,1
10051520,A,Non-A,1
10409261,A,Non-A,1
10150179,A,A,0
10051519,A,Non-A,1
10409263,A,Non-A,1
10326276,A,Non-A,0
10303297,A,Non-A,1
10712463,A,Non-A,1
10585299,A,A,1
10625566,A,A,1
10371334,A,Non-A,1
10485236,A,Non-A,1
10151279,A,A,0
10051515,A,Non-A,1
10405473,A,Non-A,1
10593781,A,Non-A,0
10176966,A,Non-A,1
10253243,A,Non-A,1
10292056,A,A,1
10620930,A,A,1
10542388,A,Non-A,0
10049989,A,Non-A,1
10712364,A,Non-A,1
10397038,A,A,0
10193999,A,A,1
10556088,A,Non-A,1
10049988,A,Non-A,1
10506630,A,Non-A,1
10672808,A,Non-A,1
10405475,A,Non-A,1
10358051,A,Non-A,1
10051293,A,Non-A,1
10566928,A,Non-A,0
10148096,A,Non-A,0
10383531,A,Non-A,1
10279091,A,A,1
10371027,A,Non-A,1
10219901,A,Non-A,0
10603165,A,A,1
10537344,A,Non-A,0
10493868,A,Non-A,1
10051495,A,Non-A,1
10603558,A,Non-A,1
10194114,A,A,1
10219037,A,A,0
10418760,A,Non-A,1
10477792,A,Non-A,1
10032056,A,Non-A,0
10531045,A,A,0
10345702,A,Non-A,1
10192343,A,Non-A,1
10567958,A,Non-A,1
10330410,A,A,1
10572016,A,A,0
10377865,A,Non-A,1
10061593,A,Non-A,0
10572024,A,A,0
10408289,A,Non-A,1
10377868,A,Non-A,1
10051291,A,Non-A,1
10624378,A,A,1
10255439,A,A,1
10471615,A,Non-A,0
10123586,A,Non-A,1
10613656,A,Non-A,1
10143160,A,A,1
10593779,A,Non-A,0
10184409,A,Non-A,1
10384171,A,Non-A,1
10620682,A,A,1
10610221,A,Non-A,1
10583799,A,Non-A,0
10329724,A,Non-A,1
10291328,A,Non-A,0
10482331,A,Non-A,1
10356737,A,Non-A,1
10180752,A,Non-A,1
10194113,A,A,1
10610006,A,Non-A,1
10284176,A,A,1
10402351,A,Non-A,1
10556596,A,Non-A,1
10341801,A,A,1
10569811,A,Non-A,1
10320176,A,Non-A,1
10143163,A,A,1
10605899,A,A,1
10396083,A,Non-A,1
10153960,A,A,0
10550296,A,Non-A,1
10395636,A,A,0
10378153,A,A,0
10556598,A,Non-A,1
10253397,A,Non-A,0
10049990,A,Non-A,1
10999772,A,Non-A,1
10219891,A,Non-A,1
10471604,A,Non-A,0
10542369,A,Non-A,1
10208329,A,Non-A,1
10405989,A,Non-A,1
10131358,A,Non-A,1
10513475,A,Non-A,1
10320142,A,Non-A,1
10014830,A,Non-A,1
10177962,A,Non-A,1
10531044,A,Non-A,0
10624372,A,A,1
10208326,A,Non-A,1
10209805,A,Non-A,1
10429005,A,Non-A,1
10624362,A,A,1
10388863,A,Non-A,1
10350042,A,Non-A,1
10524460,A,A,1
10151246,A,A,0
10713065,A,Non-A,1
10279115,A,Non-A,1
10366130,A,Non-A,0
10429306,A,Non-A,0
10315146,A,Non-A,0
10316021,A,Non-A,0
10051536,A,Non-A,1
10242696,A,Non-A,1
10284178,A,Non-A,1
10279079,A,A,1
10454315,A,Non-A,1
10554626,A,Non-A,1
10142352,A,A,0
10189022,A,Non-A,1
10613657,A,Non-A,1
10594295,A,Non-A,1
10578997,A,Non-A,1
10004959,A,Non-A,0
10153969,A,A,0
10279119,A,Non-A,1
10403145,A,Non-A,0
10402480,A,A,1
10572149,A,A,0
10384999,A,Non-A,1
10293326,A,A,0
10621496,A,A,0
10347512,A,Non-A,0
10564417,A,Non-A,0
10564419,A,Non-A,0
10051282,A,Non-A,1
10406504,A,A,1
10409245,A,Non-A,1
10414631,A,Non-A,1
10131357,A,Non-A,1
10613654,A,Non-A,1
10712562,A,Non-A,1
10402501,A,A,1
10316420,A,Non-A,1
10219394,A,Non-A,1
10322342,A,Non-A,0
10359758,A,A,1
10194026,A,Non-A,1
10051283,A,Non-A,1
10471603,A,Non-A,0
10522008,A,Non-A,1
10117713,A,A,1
10404940,A,Non-A,1
10384561,A,Non-A,0
10579447,A,Non-A,1
10316066,A,Non-A,1
10131361,A,Non-A,1
10409259,A,Non-A,1
10418181,A,Non-A,1
10613655,A,Non-A,1
10610002,A,A,0
10602261,A,Non-A,0
10409976,A,A,1
10408284,A,Non-A,1
10414178,A,Non-A,1
10111731,A,Non-A,0
10288218,A,A,1
10597727,A,Non-A,1
10409973,A,Non-A,1
10485235,A,Non-A,1
10525550,A,A,0
10462097,A,Non-A,0
10279272,A,Non-A,1
10404929,A,Non-A,1
10408288,A,Non-A,1
10402482,A,A,1
10745018,A,Non-A,1
10162169,A,Non-A,1
10279092,A,A,1
10489933,A,Non-A,1
10402451,A,A,1
10478149,A,Non-A,1
10610004,A,A,0
10279712,A,Non-A,1
10377867,A,Non-A,1
10151274,A,A,0
10151282,A,A,0
10621495,A,A,0
10541417,A,A,1
10310520,A,Non-A,1
10529354,A,A,0
10529701,A,A,0
10232309,A,Non-A,1
10153968,A,A,0
10279111,A,Non-A,1
10154191,A,A,1
10525451,A,A,0
10505552,A,A,0
10396737,A,Non-A,1
10525709,A,A,0
10320179,A,Non-A,1
10342496,A,Non-A,1
10326485,A,Non-A,0
10624365,A,A,1
10556077,A,Non-A,1
10482399,A,Non-A,1
10320145,A,Non-A,1
10279084,A,A,1
10556697,A,Non-A,1
10556601,A,Non-A,1
10180729,A,Non-A,1
10402485,A,A,1
10622288,A,Non-A,1
10131359,A,Non-A,1
10520468,A,Non-A,1
10477858,A,Non-A,1
10428573,A,Non-A,1
10400963,A,Non-A,1
10640565,A,A,1
10353851,A,Non-A,1
10442852,A,Non-A,1
10150183,A,A,0
10051285,A,Non-A,1
10151263,A,A,0
10402507,A,A,1
10482076,A,Non-A,1
10529602,A,A,0
10611574,A,Non-A,1
10402489,A,A,1
10150180,A,A,0
10566824,A,A,0
10402495,A,A,1
10542384,A,Non-A,0
10442767,A,Non-A,1
10023875,A,Non-A,0
10619995,A,Non-A,1
10522416,A,Non-A,1
10597632,A,Non-A,1
10531335,A,Non-A,1
10219902,A,Non-A,1
10619976,A,Non-A,1
10619983,A,Non-A,1
10168737,A,Non-A,1
10537346,A,Non-A,0
10482397,A,Non-A,1
10597703,A,Non-A,1
10578532,A,Non-A,1
10622280,A,Non-A,1
10045417,A,Non-A,0
10219894,A,Non-A,1
10404928,A,Non-A,1
10622279,A,Non-A,1
10210615,A,Non-A,1
10279093,A,A,1
10320175,A,Non-A,1
10178619,A,A,0
10194041,A,A,1
10153962,A,A,0
10392579,A,Non-A,1
10151245,A,A,0
10530873,A,Non-A,1
10402467,A,A,1
10153971,A,A,0
10610003,A,A,0
10276592,A,Non-A,1
10283248,A,Non-A,1
10194068,A,A,1
10362298,A,Non-A,1
10605881,A,Non-A,1
10402446,A,A,1
10535995,A,Non-A,1
10307903,A,Non-A,1
10153071,A,Non-A,0
10535997,A,Non-A,1
10529404,A,A,1
10556597,A,Non-A,1
10531666,A,Non-A,1
10579442,A,Non-A,1
10153965,A,A,0
10547652,A,Non-A,1
10537345,A,Non-A,0
10437050,A,Non-A,0
10732099,A,Non-A,1
10505578,A,A,0
10106494,A,Non-A,0
10622220,A,Non-A,1
10287713,A,Non-A,1
10597701,A,Non-A,1
10712661,A,Non-A,1
10620899,A,Non-A,1
10556838,A,Non-A,0
10622304,A,A,1
10567810,A,Non-A,1
10402475,A,A,1
10489932,A,Non-A,1
10400658,A,A,1
10151269,A,A,0
10408287,A,Non-A,1
10593782,A,Non-A,0
10198101,A,Non-A,1
10334861,A,Non-A,1
10276586,A,Non-A,1
10150181,A,Non-A,0
10602238,A,Non-A,0
10556692,A,Non-A,1
10606046,A,Non-A,1
10371033,A,A,1
10555483,A,Non-A,1
10333024,A,Non-A,1
10569807,A,Non-A,1
10065179,A,Non-A,1
10593777,A,Non-A,0
10579321,A,Non-A,1
