,month,State,New.Category,Total Sales Demand,Total Units Demanded per SKU,Order ID,Country,Custom_State,Cluster,Cust_State
18013,11,N8S,A,38.0383,1,1,CA,N,0.0,N
18014,11,N8S,Seasonal,330.4392,5,5,CA,N,0.0,N
18015,11,N8T,A,356.8404,2,1,CA,N,0.0,N
18016,11,N8T,Non-A,0.0,2,1,CA,N,0.0,N
18017,11,N8T,Seasonal,128.653,2,2,CA,N,0.0,N
18018,11,N8W,A,1027.6741,90,3,CA,N,0.0,N
18019,11,N8W,Non-A,0.0,6,2,CA,N,0.0,N
18020,11,N8W,Seasonal,266.3064,4,3,CA,N,0.0,N
18021,11,N8Y,A,31.4785,14,1,CA,N,0.0,N
18022,11,N8Y,Seasonal,213.3688,3,3,CA,N,0.0,N
18023,11,N9A,A,21.6785,5,2,CA,N,0.0,N
18024,11,N9A,Non-A,18.9849,5,1,CA,N,0.0,N
18025,11,N9A,Seasonal,266.3141,1,1,CA,N,0.0,N
18026,11,N9B,A,38.0307,4,1,CA,N,0.0,N
18027,11,N9C,Non-A,175.0038,1,1,CA,N,0.0,N
18028,11,N9C,Seasonal,83.6935,1,1,CA,N,0.0,N
18029,11,N9E,A,58.9483,6,2,CA,N,0.0,N
18030,11,N9G,Seasonal,303.6643,3,3,CA,N,0.0,N
18031,11,N9H,A,202.66299999999998,8,2,CA,N,0.0,N
18032,11,N9H,Seasonal,70.3773,2,2,CA,N,0.0,N
18033,11,N9J,A,41.7668,11,1,CA,N,0.0,N
18034,11,N9K,A,41.0591,4,1,CA,N,0.0,N
18035,11,N9K,Seasonal,53.2567,1,1,CA,N,0.0,N
18036,11,N9V,A,136.9578,1,1,CA,N,0.0,N
18037,11,N9V,Seasonal,329.3592,3,3,CA,N,0.0,N
18038,11,N9Y,Seasonal,389.6436,7,5,CA,N,0.0,N
18039,11,NC,A,178508.26,28360,4526,US,NC,1.0,NC
18040,11,NC,Non-A,56163.81,9271,2246,US,NC,1.0,NC
18041,11,NC,Seasonal,406364.51,32652,7312,US,NC,1.0,NC
18042,11,ND,A,19265.49,2852,467,US,ND,4.0,ND
18043,11,ND,Non-A,4935.48,964,214,US,ND,4.0,ND
18044,11,ND,Seasonal,29161.4,2529,573,US,ND,4.0,ND
18045,11,NE,A,40227.69,5894,930,US,NE,4.0,NE
18046,11,NE,Non-A,10883.71,1642,427,US,NE,4.0,NE
18047,11,NE,Seasonal,58907.74,4961,1150,US,NE,4.0,NE
18048,11,NH,A,41586.4,7065,1001,US,NH,0.0,NH
18049,11,NH,Non-A,13334.65,2065,543,US,NH,0.0,NH
18050,11,NH,Seasonal,50313.03,5735,1036,US,NH,0.0,NH
18051,11,NJ,A,211796.84,37996,4922,US,NJ,1.0,NJ
18052,11,NJ,Non-A,68489.09,11416,2666,US,NJ,1.0,NJ
18053,11,NJ,Seasonal,345545.47,31775,6274,US,NJ,1.0,NJ
18054,11,NM,A,20884.27,3200,519,US,NM,4.0,NM
18055,11,NM,Non-A,6231.05,1033,244,US,NM,4.0,NM
18056,11,NM,Seasonal,32126.59,2539,604,US,NM,4.0,NM
18057,11,NV,A,40565.85,7370,959,US,NV,5.0,NV
18058,11,NV,Non-A,14591.81,2239,539,US,NV,5.0,NV
18059,11,NV,Seasonal,83573.54,8549,1426,US,NV,5.0,NV
18060,11,NY,A,460157.19,77869,11612,US,NY,0.0,NY
18061,11,NY,Non-A,155785.98,25807,6335,US,NY,0.0,NY
18062,11,NY,Seasonal,690839.35,76662,13931,US,NY,0.0,NY
18063,11,OH,A,217245.88,34995,5243,US,OH,2.0,OH
18064,11,OH,Non-A,61799.9,10107,2583,US,OH,2.0,OH
18065,11,OH,Seasonal,373917.81,32695,7179,US,OH,2.0,OH
18066,11,OK,A,45152.33,6380,1098,US,OK,4.0,OK
18067,11,OK,Non-A,13254.91,2004,504,US,OK,4.0,OK
18068,11,OK,Seasonal,99122.21,6618,1693,US,OK,4.0,OK
18069,11,OR,A,71742.45,12845,1790,US,OR,5.0,OR
18070,11,OR,Non-A,22899.0,3692,960,US,OR,5.0,OR
18071,11,OR,Seasonal,98156.25,9712,1952,US,OR,5.0,OR
18072,11,P0A,A,27.3626,8,2,CA,P,3.0,P
18073,11,P0A,Non-A,13.9247,3,1,CA,P,3.0,P
18074,11,P0B,A,259.344,17,3,CA,P,3.0,P
18075,11,P0B,Seasonal,83.6935,1,1,CA,P,3.0,P
18076,11,P0C,A,333.5486,67,2,CA,P,3.0,P
18077,11,P0C,Non-A,23.5656,1,1,CA,P,3.0,P
18078,11,P0C,Seasonal,16.7402,4,1,CA,P,3.0,P
18079,11,P0E,Non-A,85.5272,40,1,CA,P,3.0,P
18080,11,P0H,A,264.1213,28,7,CA,P,3.0,P
18081,11,P0H,Non-A,9.1234,6,3,CA,P,3.0,P
18082,11,P0H,Seasonal,795.8678,8,8,CA,P,3.0,P
18083,11,P0J,A,506.8698,78,8,CA,P,3.0,P
18084,11,P0J,Non-A,200.7941,16,6,CA,P,3.0,P
18085,11,P0J,Seasonal,102.7088,6,3,CA,P,3.0,P
18086,11,P0K,A,256.064,11,4,CA,P,3.0,P
18087,11,P0K,Non-A,123.0553,9,4,CA,P,3.0,P
18088,11,P0K,Seasonal,106.5134,12,3,CA,P,3.0,P
18089,11,P0L,A,245.2211,15,3,CA,P,3.0,P
18090,11,P0M,A,670.7176,80,8,CA,P,3.0,P
18091,11,P0M,Non-A,140.1379,31,7,CA,P,3.0,P
18092,11,P0M,Seasonal,537.1782,39,9,CA,P,3.0,P
18093,11,P0N,A,375.0362,27,5,CA,P,3.0,P
18094,11,P0N,Non-A,0.0,3,2,CA,P,3.0,P
18095,11,P0N,Seasonal,0.0,1,1,CA,P,3.0,P
18096,11,P0P,A,44.1556,17,1,CA,P,3.0,P
18097,11,P0R,Non-A,13.6813,2,1,CA,P,3.0,P
18098,11,P0R,Seasonal,72.2797,1,1,CA,P,3.0,P
18099,11,P0S,A,268.2616,12,3,CA,P,3.0,P
18100,11,P0S,Non-A,18.2544,4,2,CA,P,3.0,P
18101,11,P0T,A,263.6954,49,13,CA,P,3.0,P
18102,11,P0T,Non-A,362.5843,24,9,CA,P,3.0,P
18103,11,P0T,Seasonal,343.8666,9,5,CA,P,3.0,P
18104,11,P0V,A,153.8196,41,6,CA,P,3.0,P
18105,11,P0V,Non-A,438.1564,65,6,CA,P,3.0,P
18106,11,P0V,Seasonal,251.0879,56,5,CA,P,3.0,P
18107,11,P0W,A,175.0038,1,1,CA,P,3.0,P
18108,11,P1A,A,84.0587,3,2,CA,P,3.0,P
18109,11,P1A,Seasonal,441.3177,4,3,CA,P,3.0,P
18110,11,P1B,A,83.9057,24,4,CA,P,3.0,P
18111,11,P1B,Non-A,143.3187,13,4,CA,P,3.0,P
18112,11,P1B,Seasonal,283.6549,29,6,CA,P,3.0,P
18113,11,P1C,A,27.5376,11,1,CA,P,3.0,P
18114,11,P1C,Seasonal,83.6935,1,1,CA,P,3.0,P
18115,11,P1H,A,30.3987,8,2,CA,P,3.0,P
18116,11,P1H,Non-A,59.3514,9,2,CA,P,3.0,P
18117,11,P1H,Seasonal,139.2328,5,1,CA,P,3.0,P
18118,11,P1L,A,136.6837,40,5,CA,P,3.0,P
18119,11,P1L,Non-A,296.6965,12,3,CA,P,3.0,P
18120,11,P1L,Seasonal,136.9502,3,3,CA,P,3.0,P
18121,11,P1P,A,200.0988,3,3,CA,P,3.0,P
18122,11,P1P,Non-A,3.7969,1,1,CA,P,3.0,P
18123,11,P1P,Seasonal,19.7838,2,1,CA,P,3.0,P
18124,11,P2A,A,171.8296,19,2,CA,P,3.0,P
18125,11,P2A,Non-A,0.0,19,2,CA,P,3.0,P
18126,11,P2A,Seasonal,22.8275,2,1,CA,P,3.0,P
18127,11,P2B,A,64.4649,3,2,CA,P,3.0,P
18128,11,P2B,Seasonal,239.6742,2,2,CA,P,3.0,P
18129,11,P2N,A,107.2058,11,2,CA,P,3.0,P
18130,11,P2N,Non-A,181.8444,2,1,CA,P,3.0,P
18131,11,P3A,A,646.7656,92,5,CA,P,3.0,P
18132,11,P3A,Seasonal,186.4175,1,1,CA,P,3.0,P
18133,11,P3B,A,271.8609,24,4,CA,P,3.0,P
18134,11,P3B,Seasonal,136.9502,3,3,CA,P,3.0,P
18135,11,P3C,A,285.9609,31,5,CA,P,3.0,P
18136,11,P3E,A,142.9462,14,2,CA,P,3.0,P
18137,11,P3E,Non-A,62.3189,12,3,CA,P,3.0,P
18138,11,P3E,Seasonal,380.0559,8,4,CA,P,3.0,P
18139,11,P3G,A,0.0,4,1,CA,P,3.0,P
18140,11,P3G,Non-A,226.8295,6,1,CA,P,3.0,P
18141,11,P3G,Seasonal,540.9982,2,2,CA,P,3.0,P
18142,11,P3L,A,37.5589,4,2,CA,P,3.0,P
18143,11,P3L,Non-A,18.2544,1,1,CA,P,3.0,P
18144,11,P3L,Seasonal,53.2567,1,1,CA,P,3.0,P
18145,11,P3N,A,23.6265,1,1,CA,P,3.0,P
18146,11,P3N,Seasonal,68.4751,1,1,CA,P,3.0,P
18147,11,P3P,A,127.8489,25,4,CA,P,3.0,P
18148,11,P3P,Non-A,189.0581,19,4,CA,P,3.0,P
18149,11,P3P,Seasonal,375.8635,10,4,CA,P,3.0,P
18150,11,P4N,A,232.893,70,7,CA,P,3.0,P
18151,11,P4N,Non-A,235.8696,3,3,CA,P,3.0,P
18152,11,P4N,Seasonal,116.3977,2,2,CA,P,3.0,P
18153,11,P4P,A,310.2719,26,5,CA,P,3.0,P
18154,11,P4P,Non-A,164.7457,16,2,CA,P,3.0,P
18155,11,P4P,Seasonal,0.0,77,2,CA,P,3.0,P
18156,11,P4R,A,150.9258,26,3,CA,P,3.0,P
18157,11,P4R,Non-A,0.0,6,1,CA,P,3.0,P
18158,11,P4R,Seasonal,0.0,3,1,CA,P,3.0,P
18159,11,P5A,A,262.3551,33,8,CA,P,3.0,P
18160,11,P5A,Non-A,31.9128,9,4,CA,P,3.0,P
18161,11,P5A,Seasonal,88.2588,34,4,CA,P,3.0,P
18162,11,P5E,Seasonal,174.9961,4,3,CA,P,3.0,P
18163,11,P5N,A,91.0053,20,2,CA,P,3.0,P
18164,11,P5N,Seasonal,19.1675,1,1,CA,P,3.0,P
18165,11,P6A,A,235.4891,52,3,CA,P,3.0,P
18166,11,P6A,Non-A,65.1726,15,2,CA,P,3.0,P
18167,11,P6A,Seasonal,399.4519,4,4,CA,P,3.0,P
18168,11,P6B,A,7.7537,1,1,CA,P,3.0,P
18169,11,P6B,Seasonal,315.7585,3,3,CA,P,3.0,P
18170,11,P6C,A,5.1666,17,3,CA,P,3.0,P
18171,11,P6C,Non-A,142.2903,18,2,CA,P,3.0,P
18172,11,P6C,Seasonal,133.9064,5,4,CA,P,3.0,P
18173,11,P7A,A,365.8417,33,4,CA,P,3.0,P
18174,11,P7A,Non-A,26.6169,6,3,CA,P,3.0,P
18175,11,P7A,Seasonal,479.9264,19,7,CA,P,3.0,P
18176,11,P7B,A,191.6521,15,5,CA,P,3.0,P
18177,11,P7B,Non-A,42.1016,17,2,CA,P,3.0,P
18178,11,P7B,Seasonal,30.4215,2,1,CA,P,3.0,P
18179,11,P7C,A,62.6835,16,2,CA,P,3.0,P
18180,11,P7C,Non-A,30.6265,7,1,CA,P,3.0,P
18181,11,P7C,Seasonal,10.6528,4,2,CA,P,3.0,P
18182,11,P7E,A,162.1288,48,5,CA,P,3.0,P
18183,11,P7E,Non-A,207.1063,62,4,CA,P,3.0,P
18184,11,P7E,Seasonal,136.9654,2,1,CA,P,3.0,P
18185,11,P7G,A,225.6885,40,2,CA,P,3.0,P
18186,11,P7J,A,38.6775,17,1,CA,P,3.0,P
18187,11,P7K,A,157.2742,19,3,CA,P,3.0,P
18188,11,P8N,A,115.0886,9,3,CA,P,3.0,P
18189,11,P8N,Non-A,91.3103,18,3,CA,P,3.0,P
18190,11,P8N,Seasonal,0.0,1,1,CA,P,3.0,P
18191,11,P9A,Non-A,40.8384,4,1,CA,P,3.0,P
18192,11,P9A,Seasonal,68.4751,1,1,CA,P,3.0,P
18193,11,P9N,A,206.5967,16,5,CA,P,3.0,P
18194,11,P9N,Non-A,0.0,4,1,CA,P,3.0,P
18195,11,P9N,Seasonal,34.2413,3,1,CA,P,3.0,P
18196,11,PA,A,288291.14,45699,7188,US,PA,1.0,PA
18197,11,PA,Non-A,90529.48,14899,3713,US,PA,1.0,PA
18198,11,PA,Seasonal,522034.36,46272,9968,US,PA,1.0,PA
18199,11,R0A,A,131.4941,19,2,CA,R,4.0,R
18200,11,R0A,Non-A,22.8122,2,1,CA,R,4.0,R
18201,11,R0A,Seasonal,276.3504,5,3,CA,R,4.0,R
18202,11,R0B,A,66.7703,6,3,CA,R,4.0,R
18203,11,R0B,Non-A,10.6452,1,1,CA,R,4.0,R
18204,11,R0B,Seasonal,0.0,1,1,CA,R,4.0,R
18205,11,R0C,A,69.2052,39,4,CA,R,4.0,R
18206,11,R0C,Non-A,77.5148,1,1,CA,R,4.0,R
18207,11,R0E,A,43.1743,30,2,CA,R,4.0,R
18208,11,R0E,Non-A,157.3725,49,2,CA,R,4.0,R
18209,11,R0G,A,95.2286,34,2,CA,R,4.0,R
18210,11,R0G,Non-A,0.0,1,1,CA,R,4.0,R
18211,11,R0G,Seasonal,748.9658,11,7,CA,R,4.0,R
18212,11,R0H,A,131.1277,67,3,CA,R,4.0,R
18213,11,R0H,Non-A,0.0,12,3,CA,R,4.0,R
18214,11,R0J,A,455.2261,26,8,CA,R,4.0,R
18215,11,R0J,Non-A,54.7252,24,4,CA,R,4.0,R
18216,11,R0J,Seasonal,0.0,3,1,CA,R,4.0,R
18217,11,R0K,A,270.2014,231,4,CA,R,4.0,R
18218,11,R0K,Non-A,100.9811,8,2,CA,R,4.0,R
18219,11,R0L,A,243.5279,70,8,CA,R,4.0,R
18220,11,R0L,Seasonal,61.2614,2,2,CA,R,4.0,R
18221,11,R0M,A,642.3216,19,6,CA,R,4.0,R
18222,11,R0M,Non-A,1050.0228,4,3,CA,R,4.0,R
18223,11,R0M,Seasonal,181.6223,2,2,CA,R,4.0,R
18224,11,R1A,A,173.0404,16,5,CA,R,4.0,R
18225,11,R1A,Non-A,124.9349,25,4,CA,R,4.0,R
18226,11,R1A,Seasonal,402.4957,7,5,CA,R,4.0,R
18227,11,R1N,A,10.6452,1,1,CA,R,4.0,R
18228,11,R1N,Non-A,27.3854,1,1,CA,R,4.0,R
18229,11,R1N,Seasonal,103.4773,2,2,CA,R,4.0,R
18230,11,R2C,A,172.1646,26,5,CA,R,4.0,R
18231,11,R2C,Non-A,0.0,4,2,CA,R,4.0,R
18232,11,R2C,Seasonal,387.2773,6,6,CA,R,4.0,R
18233,11,R2E,A,30.4137,3,1,CA,R,4.0,R
18234,11,R2E,Seasonal,57.0613,1,1,CA,R,4.0,R
18235,11,R2G,A,392.79400000000004,7,4,CA,R,4.0,R
18236,11,R2G,Non-A,42.5504,6,1,CA,R,4.0,R
18237,11,R2G,Seasonal,533.8317,10,7,CA,R,4.0,R
18238,11,R2H,A,63.1562,7,1,CA,R,4.0,R
18239,11,R2H,Non-A,34.5837,5,1,CA,R,4.0,R
18240,11,R2H,Seasonal,114.1302,1,1,CA,R,4.0,R
18241,11,R2J,A,217.7062,8,4,CA,R,4.0,R
18242,11,R2J,Non-A,32.7042,6,3,CA,R,4.0,R
18243,11,R2J,Seasonal,273.9156,2,2,CA,R,4.0,R
18244,11,R2K,A,159.3811,47,4,CA,R,4.0,R
18245,11,R2K,Non-A,0.0,5,2,CA,R,4.0,R
18246,11,R2K,Seasonal,722.7967,14,12,CA,R,4.0,R
18247,11,R2M,A,105.8891,6,3,CA,R,4.0,R
18248,11,R2M,Non-A,0.0,3,1,CA,R,4.0,R
18249,11,R2M,Seasonal,98.9118,2,2,CA,R,4.0,R
18250,11,R2N,A,20.5372,5,3,CA,R,4.0,R
18251,11,R2N,Non-A,247.1915,11,3,CA,R,4.0,R
18252,11,R2N,Seasonal,389.1794,6,5,CA,R,4.0,R
18253,11,R2P,A,121.4572,38,2,CA,R,4.0,R
18254,11,R2P,Seasonal,160.531,3,3,CA,R,4.0,R
18255,11,R2R,A,50.4336,3,1,CA,R,4.0,R
18256,11,R2R,Seasonal,112.6007,3,3,CA,R,4.0,R
18257,11,R2V,A,100.3034,45,3,CA,R,4.0,R
18258,11,R2V,Non-A,122.35799999999999,10,3,CA,R,4.0,R
18259,11,R2V,Seasonal,379.6243,9,5,CA,R,4.0,R
18260,11,R2W,A,102.7984,30,3,CA,R,4.0,R
18261,11,R2W,Seasonal,639.0807,12,3,CA,R,4.0,R
18262,11,R2X,A,26.4011,2,1,CA,R,4.0,R
18263,11,R2X,Seasonal,53.2567,1,1,CA,R,4.0,R
18264,11,R2Y,A,93.3719,8,4,CA,R,4.0,R
18265,11,R2Y,Non-A,41.7362,5,2,CA,R,4.0,R
18266,11,R2Y,Seasonal,493.783,8,5,CA,R,4.0,R
18267,11,R3B,A,621.1528,80,3,CA,R,4.0,R
18268,11,R3B,Seasonal,50.213,9,2,CA,R,4.0,R
18269,11,R3C,A,37.4219,2,1,CA,R,4.0,R
18270,11,R3C,Seasonal,82.1716,2,2,CA,R,4.0,R
18271,11,R3E,A,22.7514,10,1,CA,R,4.0,R
18272,11,R3E,Non-A,17.8738,2,1,CA,R,4.0,R
18273,11,R3E,Seasonal,53.2567,1,1,CA,R,4.0,R
18274,11,R3G,A,172.0886,10,4,CA,R,4.0,R
18275,11,R3G,Non-A,34.1728,20,2,CA,R,4.0,R
18276,11,R3G,Seasonal,53.2567,1,1,CA,R,4.0,R
18277,11,R3J,A,263.6066,78,5,CA,R,4.0,R
18278,11,R3J,Non-A,0.0,7,2,CA,R,4.0,R
18279,11,R3J,Seasonal,194.0115,3,3,CA,R,4.0,R
18280,11,R3K,A,47.5268,3,2,CA,R,4.0,R
18281,11,R3K,Non-A,49.2771,5,2,CA,R,4.0,R
18282,11,R3L,A,18.2467,2,1,CA,R,4.0,R
18283,11,R3L,Seasonal,129.341,2,2,CA,R,4.0,R
18284,11,R3M,A,54.2832,8,1,CA,R,4.0,R
18285,11,R3M,Non-A,0.0,9,1,CA,R,4.0,R
18286,11,R3N,A,329.4245,9,4,CA,R,4.0,R
18287,11,R3N,Non-A,58.5448,4,1,CA,R,4.0,R
18288,11,R3N,Seasonal,45.6475,1,1,CA,R,4.0,R
18289,11,R3P,A,90.8686,9,2,CA,R,4.0,R
18290,11,R3P,Non-A,0.0,1,1,CA,R,4.0,R
18291,11,R3P,Seasonal,442.832,5,4,CA,R,4.0,R
18292,11,R3R,A,98.5005,11,3,CA,R,4.0,R
18293,11,R3R,Seasonal,419.2359,4,4,CA,R,4.0,R
18294,11,R3T,A,1330.2852,158,7,CA,R,4.0,R
18295,11,R3T,Non-A,112.2801,36,5,CA,R,4.0,R
18296,11,R3T,Seasonal,285.3218,4,4,CA,R,4.0,R
18297,11,R3W,Seasonal,53.2567,1,1,CA,R,4.0,R
18298,11,R3X,A,175.0038,1,1,CA,R,4.0,R
18299,11,R3X,Seasonal,50.213,1,1,CA,R,4.0,R
18300,11,R3Y,A,80.4057,25,2,CA,R,4.0,R
18301,11,R3Y,Non-A,0.0,2,1,CA,R,4.0,R
18302,11,R3Y,Seasonal,181.9097,3,3,CA,R,4.0,R
18303,11,R4A,Seasonal,251.0804,3,2,CA,R,4.0,R
18304,11,R4H,A,74.0373,20,1,CA,R,4.0,R
18305,11,R4J,A,19.7534,4,1,CA,R,4.0,R
18306,11,R5A,A,0.0,2,1,CA,R,4.0,R
18307,11,R5A,Non-A,0.0,2,1,CA,R,4.0,R
18308,11,R5A,Seasonal,68.4446,1,1,CA,R,4.0,R
18309,11,R5G,A,116.2063,22,3,CA,R,4.0,R
18310,11,R5G,Non-A,0.0,5,2,CA,R,4.0,R
18311,11,R5G,Seasonal,319.5708,3,3,CA,R,4.0,R
18312,11,R5H,A,175.0038,1,1,CA,R,4.0,R
18313,11,R6M,A,407.061,3,3,CA,R,4.0,R
18314,11,R6M,Non-A,0.0,3,1,CA,R,4.0,R
18315,11,R6M,Seasonal,0.0,2,1,CA,R,4.0,R
18316,11,R6W,A,124.303,34,3,CA,R,4.0,R
18317,11,R6W,Non-A,91.8497,19,4,CA,R,4.0,R
18318,11,R6W,Seasonal,125.5364,2,2,CA,R,4.0,R
18319,11,R7A,A,30.779,4,2,CA,R,4.0,R
18320,11,R7A,Non-A,109.5267,7,2,CA,R,4.0,R
18321,11,R7A,Seasonal,105.1374,2,1,CA,R,4.0,R
18322,11,R7B,Non-A,19.6621,1,1,CA,R,4.0,R
18323,11,R7N,A,146.3962,15,2,CA,R,4.0,R
18324,11,R7N,Non-A,0.0,2,1,CA,R,4.0,R
18325,11,R7N,Seasonal,50.213,2,2,CA,R,4.0,R
18326,11,R8A,A,87.1175,10,2,CA,R,4.0,R
18327,11,R8A,Non-A,0.0,1,1,CA,R,4.0,R
18328,11,R8N,A,102.4499,7,2,CA,R,4.0,R
18329,11,R8N,Non-A,175.0038,1,1,CA,R,4.0,R
18330,11,R8N,Seasonal,21.3057,1,1,CA,R,4.0,R
18331,11,R9A,A,9.6787,9,2,CA,R,4.0,R
18332,11,R9A,Non-A,32.9088,8,1,CA,R,4.0,R
18333,11,RI,A,19350.08,3123,514,US,RI,0.0,RI
18334,11,RI,Non-A,6697.32,1061,271,US,RI,0.0,RI
18335,11,RI,Seasonal,34535.4,3109,644,US,RI,0.0,RI
18336,11,S0A,A,642.2944,117,13,CA,S,4.0,S
18337,11,S0A,Non-A,424.2258,59,9,CA,S,4.0,S
18338,11,S0A,Seasonal,546.4767,14,6,CA,S,4.0,S
18339,11,S0C,A,127.1946,13,3,CA,S,4.0,S
18340,11,S0C,Non-A,175.0038,6,3,CA,S,4.0,S
18341,11,S0C,Seasonal,0.0,6,2,CA,S,4.0,S
18342,11,S0E,A,544.5204,21,9,CA,S,4.0,S
18343,11,S0E,Non-A,46.355,25,5,CA,S,4.0,S
18344,11,S0E,Seasonal,26.6245,7,2,CA,S,4.0,S
18345,11,S0G,A,495.1344,90,10,CA,S,4.0,S
18346,11,S0G,Non-A,76.12899999999999,28,4,CA,S,4.0,S
18347,11,S0G,Seasonal,641.3552,43,7,CA,S,4.0,S
18348,11,S0H,A,269.7054,53,7,CA,S,4.0,S
18349,11,S0H,Non-A,0.0,11,2,CA,S,4.0,S
18350,11,S0H,Seasonal,281.5019,5,2,CA,S,4.0,S
18351,11,S0J,A,356.634,60,4,CA,S,4.0,S
18352,11,S0J,Non-A,19.6621,2,2,CA,S,4.0,S
18353,11,S0J,Seasonal,109.5647,1,1,CA,S,4.0,S
18354,11,S0K,A,1656.7772,103,10,CA,S,4.0,S
18355,11,S0K,Non-A,31.3041,30,6,CA,S,4.0,S
18356,11,S0K,Seasonal,108.0428,52,4,CA,S,4.0,S
18357,11,S0L,A,1182.3206,180,13,CA,S,4.0,S
18358,11,S0L,Non-A,465.8367,23,8,CA,S,4.0,S
18359,11,S0L,Seasonal,441.3024,15,6,CA,S,4.0,S
18360,11,S0M,A,560.0426,50,7,CA,S,4.0,S
18361,11,S0M,Non-A,77.4994,18,4,CA,S,4.0,S
18362,11,S0M,Seasonal,178.0474,25,6,CA,S,4.0,S
18363,11,S0N,A,306.8435,100,8,CA,S,4.0,S
18364,11,S0N,Non-A,128.9752,46,5,CA,S,4.0,S
18365,11,S0N,Seasonal,450.3572,6,4,CA,S,4.0,S
18366,11,S3N,A,458.724,40,7,CA,S,4.0,S
18367,11,S3N,Non-A,0.0,8,2,CA,S,4.0,S
18368,11,S3N,Seasonal,381.9585,3,3,CA,S,4.0,S
18369,11,S4A,A,204.6486,21,6,CA,S,4.0,S
18370,11,S4A,Non-A,0.0,6,2,CA,S,4.0,S
18371,11,S4A,Seasonal,143.2196,5,3,CA,S,4.0,S
18372,11,S4H,A,389.134,40,7,CA,S,4.0,S
18373,11,S4H,Non-A,60.6373,8,2,CA,S,4.0,S
18374,11,S4H,Seasonal,318.7334,3,3,CA,S,4.0,S
18375,11,S4L,A,36.524,6,1,CA,S,4.0,S
18376,11,S4L,Non-A,36.4936,6,1,CA,S,4.0,S
18377,11,S4N,A,60.7136,3,2,CA,S,4.0,S
18378,11,S4N,Non-A,224.821,11,3,CA,S,4.0,S
18379,11,S4N,Seasonal,439.3519,5,4,CA,S,4.0,S
18380,11,S4R,A,407.7382,15,3,CA,S,4.0,S
18381,11,S4R,Seasonal,300.5477,22,3,CA,S,4.0,S
18382,11,S4S,A,157.9438,25,4,CA,S,4.0,S
18383,11,S4S,Non-A,44.2702,2,1,CA,S,4.0,S
18384,11,S4S,Seasonal,168.8933,5,3,CA,S,4.0,S
18385,11,S4T,A,216.8618,20,4,CA,S,4.0,S
18386,11,S4T,Non-A,19.1447,4,1,CA,S,4.0,S
18387,11,S4V,A,0.0,4,1,CA,S,4.0,S
18388,11,S4V,Non-A,50.3953,9,2,CA,S,4.0,S
18389,11,S4V,Seasonal,641.4318,4,4,CA,S,4.0,S
18390,11,S4X,A,370.5599,3,2,CA,S,4.0,S
18391,11,S4X,Non-A,27.3778,2,1,CA,S,4.0,S
18392,11,S4X,Seasonal,186.6533,73,2,CA,S,4.0,S
18393,11,S4Y,A,38.3426,4,2,CA,S,4.0,S
18394,11,S4Y,Non-A,40.146,1,1,CA,S,4.0,S
18395,11,S4Y,Seasonal,0.0,2,1,CA,S,4.0,S
18396,11,S6H,A,277.6129,22,3,CA,S,4.0,S
18397,11,S6H,Non-A,105.0214,22,3,CA,S,4.0,S
18398,11,S6H,Seasonal,423.0511,7,6,CA,S,4.0,S
18399,11,S6J,A,327.1876,1,1,CA,S,4.0,S
18400,11,S6J,Non-A,28.42,7,1,CA,S,4.0,S
18401,11,S6K,A,0.0,6,1,CA,S,4.0,S
18402,11,S6K,Non-A,83.6095,7,2,CA,S,4.0,S
18403,11,S6V,A,80.9539,9,2,CA,S,4.0,S
18404,11,S6V,Seasonal,171.1992,1,1,CA,S,4.0,S
18405,11,S7H,Non-A,56.2087,13,2,CA,S,4.0,S
18406,11,S7H,Seasonal,105.1374,2,2,CA,S,4.0,S
18407,11,S7J,A,1230.3528,10,6,CA,S,4.0,S
18408,11,S7J,Non-A,235.9829,6,3,CA,S,4.0,S
18409,11,S7J,Seasonal,0.0,1,1,CA,S,4.0,S
18410,11,S7K,A,1270.1109,89,6,CA,S,4.0,S
18411,11,S7K,Non-A,54.7404,2,1,CA,S,4.0,S
18412,11,S7K,Seasonal,357.6167,2,2,CA,S,4.0,S
18413,11,S7L,A,338.8058,35,4,CA,S,4.0,S
18414,11,S7L,Non-A,0.0,15,2,CA,S,4.0,S
18415,11,S7L,Seasonal,190.2069,7,4,CA,S,4.0,S
18416,11,S7M,A,91.2493,6,2,CA,S,4.0,S
18417,11,S7M,Non-A,38.3805,5,2,CA,S,4.0,S
18418,11,S7M,Seasonal,316.8236,6,4,CA,S,4.0,S
18419,11,S7N,A,72.1421,18,2,CA,S,4.0,S
18420,11,S7N,Non-A,88.7684,10,3,CA,S,4.0,S
18421,11,S7N,Seasonal,68.4751,1,1,CA,S,4.0,S
18422,11,S7W,A,42.4135,2,1,CA,S,4.0,S
18423,11,S7W,Seasonal,0.0,1,1,CA,S,4.0,S
18424,11,S9A,A,17.4859,3,2,CA,S,4.0,S
18425,11,S9A,Non-A,6.072,1,1,CA,S,4.0,S
18426,11,S9A,Seasonal,129.341,2,2,CA,S,4.0,S
18427,11,S9H,A,209.3539,6,3,CA,S,4.0,S
18428,11,S9H,Non-A,57.6624,5,2,CA,S,4.0,S
18429,11,S9X,A,550.3412,79,10,CA,S,4.0,S
18430,11,S9X,Non-A,24.1972,7,2,CA,S,4.0,S
